,year,selling_price,km_driven,mileage,engine,max_power,torque,seats,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
6091,2018,665000,40142,24.4,1120.0,71.0,180.4,5.0,True,False,False,False,False,True,False,False,False,False
6092,2019,721000,9400,18.6,1197.0,81.83,114.7,5.0,False,False,True,False,False,True,False,False,False,False
6093,2016,390000,62000,25.32,1198.0,77.0,190.0,5.0,True,False,False,False,False,True,False,False,False,False
6094,2011,190000,90000,18.8,1248.0,90.0,200.0,5.0,True,False,False,False,False,True,False,False,False,False
6095,2019,975000,12584,16.55,2498.0,105.0,247.0,6.0,True,False,False,False,False,True,False,False,False,False
6096,2016,275000,49000,19.02,1198.0,67.05,104.0,5.0,False,False,True,False,False,True,False,False,False,False
6097,2016,315000,32000,24.7,796.0,47.3,69.0,5.0,False,False,True,False,False,True,False,False,False,False
6098,2019,685000,4300,18.6,1197.0,81.86,117.0,5.0,False,False,True,False,False,True,False,False,False,False
6099,2019,595000,14548,21.21,1197.0,81.8,113.0,5.0,False,False,True,False,False,True,False,False,False,False
6100,2018,900000,44772,23.0,1498.0,98.96,205.0,5.0,True,False,False,False,False,True,False,True,False,False
6101,2018,950000,48500,25.47,1248.0,88.5,200.0,7.0,True,False,False,False,False,True,False,False,False,False
6102,2016,275000,38000,24.7,796.0,47.3,69.0,5.0,False,False,True,False,False,True,False,False,False,False
6103,2017,570000,28782,18.6,1197.0,81.83,114.7,5.0,False,False,True,False,False,True,False,False,False,False
6104,2018,700000,28451,18.6,1197.0,81.83,114.7,5.0,False,False,True,False,False,True,False,False,False,False
6105,2018,910000,36500,24.3,1248.0,88.5,200.0,5.0,True,False,False,False,False,True,False,False,False,False
6106,2018,751000,44885,26.59,1248.0,74.0,190.0,5.0,True,False,False,False,False,True,False,False,False,False
6107,2014,225000,35000,21.1,814.0,55.2,74.5,5.0,False,False,True,True,False,True,False,False,False,False
6108,2009,135000,110000,17.0,1405.0,71.0,135.0,5.0,True,False,False,True,False,True,False,True,False,False
6109,2017,825000,79000,25.47,1248.0,88.5,200.0,7.0,True,False,False,False,False,True,False,False,False,False
6110,2015,1650000,91000,12.55,2982.0,168.5,360.0,7.0,True,False,False,False,False,False,False,True,False,False
6111,2018,875000,50000,24.3,1248.0,88.5,200.0,5.0,True,False,False,False,False,True,False,False,False,False
6112,2016,650000,81000,28.09,1248.0,88.5,200.0,5.0,True,False,False,False,False,True,False,True,False,False
6113,2019,1450000,22000,16.0,1368.0,160.0,250.0,5.0,False,False,True,False,False,False,False,False,False,False
6114,2017,975000,41000,20.5,1582.0,126.2,259.87,5.0,True,False,False,False,False,True,False,False,False,False
6115,2019,925000,50000,24.52,1248.0,88.5,200.0,7.0,True,False,False,False,False,True,False,False,False,False
6116,2016,725000,66000,20.77,1248.0,88.8,200.0,7.0,True,False,False,False,False,True,False,False,False,False
6117,2013,550000,65000,20.77,1248.0,88.76,200.0,7.0,True,False,False,False,False,True,False,False,False,False
6118,2014,550000,76000,22.54,1396.0,88.73,219.7,5.0,True,False,False,False,False,True,False,False,False,False
6119,2013,750000,95000,12.8,2494.0,102.0,199.92,7.0,True,False,False,False,False,True,False,False,False,False
6120,2013,475000,55000,17.0,1497.0,118.0,146.0,5.0,False,False,True,False,False,True,False,True,False,False
6121,2017,325000,65000,19.02,1198.0,67.05,104.0,7.0,False,False,True,False,False,True,False,False,False,False
6122,2017,725000,76000,25.47,1248.0,88.5,200.0,7.0,True,False,False,False,False,True,False,False,False,False
6123,2018,775000,47000,16.02,1373.0,93.7,130.0,7.0,False,False,True,False,False,True,False,True,False,False
6124,2017,625000,70000,23.4,1248.0,74.0,190.0,5.0,True,False,False,False,False,True,False,False,False,False
6125,2009,195000,56000,19.41762110224801,1456.711219879518,91.33642205917592,180.71248774355752,5.416917670682731,False,False,True,False,False,True,False,True,False,False
6126,2014,470000,89000,22.9,1248.0,74.0,190.0,5.0,True,False,False,False,False,True,False,False,False,False
6127,2017,1750000,98000,13.68,2393.0,147.51,343.0,7.0,True,False,False,False,False,True,False,False,False,False
6128,2016,1650000,90000,13.68,2393.0,147.51,343.0,7.0,True,False,False,False,False,True,False,False,False,False
6129,2018,1050000,70000,21.38,1396.0,88.7,219.7,5.0,True,False,False,True,False,True,False,False,False,False
6130,2013,380000,57000,22.9,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,False,False,False
6131,2017,650000,70000,26.59,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,False,False,False
6132,2016,275000,49200,21.1,814.0,55.2,74.5,5.0,False,False,True,True,False,True,False,False,False,False
6133,2009,220000,125000,13.5,1799.0,130.0,172.0,5.0,False,False,True,True,False,True,False,True,False,False
6134,2008,200000,60000,19.81,1086.0,68.05,99.04,5.0,False,False,True,True,False,True,False,True,False,False
6135,2015,315000,120000,15.37,1196.0,73.0,101.0,5.0,False,False,True,True,False,True,False,True,False,False
6136,2004,90000,110000,19.7,796.0,46.3,62.0,5.0,False,False,True,True,False,True,False,False,False,True
6137,2007,120000,70000,18.9,1061.0,67.0,84.0,5.0,False,False,True,True,False,True,False,True,False,False
6138,2006,90000,168000,18.9,998.0,67.1,90.0,5.0,False,False,True,True,False,True,False,True,False,False
6139,2018,1500000,30000,16.0,2179.0,140.0,330.0,7.0,True,False,False,True,False,True,False,False,False,False
6140,2015,370000,60000,24.0,1120.0,70.0,160.0,5.0,True,False,False,True,False,True,False,False,False,False
6141,2016,595000,131111,25.2,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,False,False,False
6142,2007,150000,120000,19.2,1461.0,65.0,156.8,5.0,True,False,False,True,False,True,False,True,False,False
6143,2012,400000,58400,19.3,1248.0,73.9,190.0,5.0,True,False,False,True,False,True,False,True,False,False
6144,2016,310000,23400,23.95,998.0,67.1,90.0,5.0,False,False,True,True,False,True,False,True,False,False
6145,2018,385000,50000,23.1,998.0,67.04,90.0,5.0,False,False,True,True,False,True,False,False,False,False
6146,2005,105000,158107,19.41762110224801,1456.711219879518,91.33642205917592,180.71248774355752,5.416917670682731,False,False,True,True,False,True,False,True,False,False
6147,2014,750000,90000,15.1,2179.0,140.0,330.0,7.0,True,False,False,True,False,True,False,False,False,False
6148,2019,521000,3010,20.3,1086.0,68.0,99.0,5.0,False,False,True,True,False,False,False,False,False,False
6149,2010,180000,80000,21.12,1248.0,88.8,200.0,5.0,True,False,False,True,False,True,False,False,False,False
6150,2011,220000,155000,17.8,1399.0,68.0,159.74,5.0,True,False,False,True,False,True,False,True,False,False
6151,1998,40000,70000,16.1,796.0,37.0,59.0,4.0,False,False,True,True,False,True,False,True,False,False
6152,2018,540000,4000,18.9,1197.0,81.86,113.75,5.0,False,False,True,True,False,True,False,False,False,False
6153,2007,140000,35000,19.7,796.0,46.3,62.0,5.0,False,False,True,True,False,True,False,True,False,False
6154,2003,200000,121000,17.3,993.0,60.0,78.0,5.0,False,False,True,True,False,True,False,False,False,False
6155,2015,650000,110000,22.77,1498.0,98.59,205.0,5.0,True,False,False,True,False,True,False,True,False,False
6156,2010,229999,170000,17.8,1399.0,68.0,159.74,5.0,True,False,False,True,False,True,False,True,False,False
6157,2010,305000,175000,17.8,1248.0,75.0,190.0,5.0,True,False,False,True,False,True,False,False,False,True
6158,2018,1400000,30000,16.0,1997.0,140.0,320.0,7.0,True,False,False,True,False,True,False,False,False,False
6159,2008,200000,163000,17.8,1399.0,68.0,159.74,5.0,True,False,False,True,False,True,False,False,False,False
6160,2008,200000,163000,17.8,1399.0,68.0,159.74,5.0,True,False,False,True,False,True,False,False,False,False
6161,2010,465000,77088,14.0,2489.0,95.0,220.0,8.0,True,False,False,True,False,True,False,False,False,False
6162,2011,210000,110000,23.08,1461.0,63.1,160.0,5.0,True,False,False,True,False,True,False,False,False,True
6163,2016,570000,136511,15.96,2523.0,62.1,195.0,7.0,True,False,False,True,False,True,False,False,False,False
6164,2015,570000,80000,16.02,1373.0,93.7,130.0,7.0,False,False,True,True,False,True,False,False,False,False
6165,2015,650000,60000,16.02,1373.0,93.7,130.0,7.0,False,False,True,True,False,True,False,False,False,False
6166,2016,620000,36000,20.85,1197.0,83.14,115.0,5.0,False,False,True,True,False,True,False,False,False,False
6167,2012,250000,65000,18.9,998.0,67.1,90.0,5.0,False,False,True,True,False,True,False,True,False,False
6168,2011,1000000,50000,17.05,1995.0,184.0,380.0,5.0,True,False,False,True,False,False,False,False,False,False
6169,2012,300000,60000,19.41762110224801,998.0,58.2,77.0,5.0,False,True,False,True,False,True,False,False,False,False
6170,2013,300000,82500,20.3,1248.0,75.0,197.0,5.0,True,False,False,True,False,True,False,False,False,False
6171,2018,810000,30000,23.0,1498.0,98.96,205.0,5.0,True,False,False,True,False,True,False,True,False,False
6172,2011,270000,100000,18.3,1991.0,147.9,327.0,5.0,True,False,False,True,False,True,False,False,False,True
6173,2015,470000,70000,26.59,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,True,False,False
6174,2017,400000,85000,20.65,1248.0,88.7,190.0,5.0,True,False,False,True,False,True,False,False,False,False
6175,2014,300000,60000,20.51,998.0,67.04,90.0,5.0,False,False,True,True,False,True,False,True,False,False
6176,2015,170000,20000,22.74,796.0,47.3,69.0,5.0,False,False,True,True,False,True,False,False,False,True
6177,2014,455999,80000,19.01,1461.0,108.45,248.0,5.0,True,False,False,True,False,True,False,False,False,False
6178,2009,121000,100000,13.0,2489.0,95.0,220.0,8.0,True,False,False,True,False,True,False,True,False,False
6179,2002,35000,75000,19.41762110224801,1456.711219879518,91.33642205917592,180.71248774355752,5.416917670682731,False,False,True,True,False,True,False,True,False,False
6180,2005,85000,100000,19.41762110224801,1456.711219879518,91.33642205917592,180.71248774355752,5.416917670682731,False,False,True,True,False,True,False,False,False,False
6181,2016,650000,80000,24.3,1248.0,88.5,200.0,5.0,True,False,False,True,False,True,False,True,False,False
6182,2017,350000,35000,17.57,1193.0,88.7,140.0,5.0,False,False,True,True,False,True,False,False,False,False
6183,2013,125000,139000,25.44,936.0,57.6,150.0,5.0,True,False,False,True,False,True,False,False,False,False
6184,2005,80000,90000,19.7,796.0,46.3,62.0,5.0,False,False,True,True,False,False,False,True,False,False
6185,2009,120000,120000,16.8,796.0,34.2,59.0,8.0,False,False,True,True,False,True,False,False,False,False
6186,2008,250000,100000,17.7,1497.0,78.0,124.46,5.0,False,False,True,True,False,True,False,False,False,False
6187,2011,225000,90000,20.54,1598.0,103.6,250.0,5.0,True,False,False,True,False,True,False,False,False,False
6188,2007,215000,105000,13.6,2523.0,63.0,180.0,7.0,True,False,False,True,False,True,False,True,False,False
6189,2017,450000,40000,25.4,1186.0,73.97,190.24,5.0,True,False,False,True,False,True,False,True,False,False
6190,2017,509999,90000,20.14,1197.0,81.86,113.75,5.0,False,False,True,True,False,True,False,False,False,False
6191,2015,245000,36710,22.74,796.0,47.3,69.0,5.0,False,False,True,True,False,True,False,True,False,False
6192,2018,400000,50000,23.5,909.0,45.0,98.0,8.0,True,False,False,True,False,True,False,False,False,False
6193,2016,620000,28180,23.65,1248.0,88.5,200.0,5.0,True,False,False,False,False,True,False,False,False,False
6194,2017,650000,44000,23.65,1248.0,88.5,200.0,5.0,True,False,False,False,False,True,False,False,False,False
6195,2019,1700000,15000,17.0,1956.0,138.1,350.0,5.0,True,False,False,True,False,True,False,False,False,False
6196,2019,590000,4000,19.72,1198.0,67.0,104.0,7.0,False,False,True,True,False,True,False,False,False,False
6197,2014,370000,30000,23.2,1248.0,73.94,190.0,5.0,True,False,False,True,False,True,False,False,False,False
6198,2013,350000,15000,18.6,1197.0,85.8,114.0,5.0,False,False,True,True,False,True,False,False,False,False
6199,2017,580000,20000,21.4,1197.0,83.1,115.0,5.0,False,False,True,True,False,True,False,False,False,False
6200,2018,450000,56000,18.9,1197.0,81.86,113.75,5.0,False,False,True,True,False,True,False,False,False,False
6201,2017,600000,19000,17.19,1197.0,81.86,114.73,5.0,False,False,True,True,False,True,False,False,False,False
6202,2016,2400000,30000,12.62,2198.0,158.0,385.0,7.0,True,False,False,True,False,False,False,False,False,False
6203,2017,450000,70000,18.6,1197.0,81.83,114.7,5.0,False,False,True,True,False,True,False,False,False,False
6204,2009,150000,30000,19.09,1396.0,69.0,135.0,5.0,True,False,False,True,False,True,False,False,False,False
6205,2019,400000,15000,15.37,1196.0,73.0,101.0,5.0,False,False,True,True,False,True,False,False,False,False
6206,2013,185000,85000,22.74,796.0,47.3,69.0,5.0,False,False,True,True,False,True,False,False,False,False
6207,2018,625000,50000,22.0,1197.0,81.8,113.0,5.0,False,False,True,True,False,False,False,False,False,False
6208,2019,700000,20000,17.19,1197.0,81.86,114.73,5.0,False,False,True,True,False,True,False,False,False,False
6209,2017,390000,25000,20.51,998.0,67.04,90.0,5.0,False,False,True,True,False,True,False,False,False,False
6210,2018,625000,25000,17.0,1198.0,108.5,170.0,5.0,False,False,True,True,False,True,False,False,False,False
6211,2014,400000,50000,19.1,1197.0,85.8,114.0,5.0,False,False,True,True,False,True,False,False,False,False
6212,2011,380000,150000,23.0,1396.0,90.0,219.52,5.0,True,False,False,True,False,True,True,False,False,False
6213,2009,400000,90000,14.53,1794.0,138.1,173.0,5.0,False,False,True,True,False,False,False,False,False,False
6214,2019,620000,100000,17.57,1193.0,88.7,140.0,5.0,False,False,True,True,False,True,False,False,False,False
6215,2008,190000,180000,17.8,1399.0,67.0,160.0,5.0,True,False,False,True,False,True,False,True,False,False
6216,2013,210000,50000,22.74,796.0,47.3,69.0,5.0,False,False,True,True,False,True,False,True,False,False
6217,2012,270000,80000,23.2,1248.0,73.94,190.0,5.0,True,False,False,True,False,True,False,False,False,True
6218,1999,45000,100000,17.3,993.0,60.0,78.0,5.0,False,False,True,True,False,True,False,False,False,True
6219,2014,220000,93000,21.1,814.0,55.2,74.5,5.0,False,False,True,True,False,True,False,True,False,False
6220,2014,550000,11500,15.96,2523.0,63.0,180.0,9.0,True,False,False,True,False,True,False,False,False,False
6221,2013,370000,120000,18.5,1197.0,82.85,113.7,5.0,False,False,True,True,False,True,False,False,False,False
6222,2006,95000,100000,19.41762110224801,1456.711219879518,91.33642205917592,180.71248774355752,5.416917670682731,False,False,True,True,False,False,False,True,False,False
6223,2015,650000,50000,14.95,2489.0,93.7,218.0,9.0,True,False,False,True,False,True,False,False,False,False
6224,2012,550000,120000,16.8,1497.0,116.3,146.0,5.0,False,False,True,True,False,True,False,False,False,False
6225,2010,225000,100000,17.8,1399.0,68.0,159.74,5.0,True,False,False,True,False,True,False,True,False,False
6226,2004,40000,57000,16.1,796.0,37.0,59.0,4.0,False,False,True,True,False,True,False,True,False,False
6227,2016,280000,60000,21.1,814.0,55.2,74.5,5.0,False,False,True,True,False,True,False,False,False,False
6228,2017,570000,44077,17.01,1499.0,110.5,136.0,5.0,False,False,True,False,False,False,False,False,False,False
6229,2017,290000,90000,24.7,796.0,47.3,69.0,5.0,False,False,True,True,False,True,False,True,False,False
6230,2018,720000,50000,21.19,1396.0,88.73,219.66,5.0,True,False,False,True,False,True,False,True,False,False
6231,2017,800000,60000,22.77,1498.0,98.59,205.0,5.0,True,False,False,True,False,True,False,False,False,False
6232,2012,265000,20000,19.81,1086.0,68.05,99.04,5.0,False,False,True,True,False,True,False,False,False,True
6233,2010,135000,90000,19.7,796.0,46.3,62.0,5.0,False,False,True,True,False,True,False,False,False,True
6234,2016,350000,70000,25.83,1498.0,99.0,215.0,5.0,True,False,False,True,False,True,False,True,False,False
6235,2008,200000,80000,19.41762110224801,1456.711219879518,91.33642205917592,180.71248774355752,5.416917670682731,False,False,True,True,False,True,False,True,False,False
6236,2016,490000,80000,18.2,1248.0,73.74,172.5,8.0,True,False,False,True,False,True,False,False,False,False
6237,2012,450000,72000,22.32,1582.0,126.32,259.8,5.0,True,False,False,True,False,True,False,True,False,False
6238,2016,950000,50000,15.4,1997.0,120.0,280.0,7.0,True,False,False,True,False,True,False,False,False,False
6239,2012,355000,90000,17.5,1298.0,85.8,114.0,5.0,False,False,True,True,False,True,False,True,False,False
6240,2019,700000,17000,18.6,1197.0,81.86,114.73,5.0,False,False,True,True,False,True,False,False,False,False
6241,2012,459999,70000,12.05,2179.0,120.0,290.0,8.0,True,False,False,True,False,True,False,False,False,False
6242,2012,350000,74000,22.07,1199.0,73.9,180.0,5.0,True,False,False,True,False,True,False,True,False,False
